## htsjdk.samtools.metrics.StringHeader
# CollectInsertSizeMetrics HISTOGRAM_FILE=bam_files/sample8.mrkdup.BL.filtered_hist.pdf HISTOGRAM_WIDTH=1000 MINIMUM_PCT=0.5 INPUT=bam_files/sample8.mrkdup.BL.filtered.bam OUTPUT=bam_files/sample8.mrkdup.BL.filtered_inserts.txt TMP_DIR=[tmp]    DEVIATIONS=10.0 METRIC_ACCUMULATION_LEVEL=[ALL_READS] INCLUDE_DUPLICATES=false ASSUME_SORTED=true STOP_AFTER=0 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Tue Oct 20 23:51:12 BST 2020

## METRICS CLASS	picard.analysis.InsertSizeMetrics
MEDIAN_INSERT_SIZE	MODE_INSERT_SIZE	MEDIAN_ABSOLUTE_DEVIATION	MIN_INSERT_SIZE	MAX_INSERT_SIZE	MEAN_INSERT_SIZE	STANDARD_DEVIATION	READ_PAIRS	PAIR_ORIENTATION	WIDTH_OF_10_PERCENT	WIDTH_OF_20_PERCENT	WIDTH_OF_30_PERCENT	WIDTH_OF_40_PERCENT	WIDTH_OF_50_PERCENT	WIDTH_OF_60_PERCENT	WIDTH_OF_70_PERCENT	WIDTH_OF_80_PERCENT	WIDTH_OF_90_PERCENT	WIDTH_OF_95_PERCENT	WIDTH_OF_99_PERCENT	SAMPLE	LIBRARY	READ_GROUP
167	166	12	2	228945168	177.162604	56.425834	8567048	FR	5	9	13	19	25	33	45	63	119	293	449			

## HISTOGRAM	java.lang.Integer
insert_size	All_Reads.fr_count
2	2
3	1
8	1
9	1
10	1
11	1
13	2
14	2
16	3
17	3
18	1
19	1
21	3
23	2
24	1
25	5
26	5
27	6
28	5
29	4
30	87
31	89
32	106
33	114
34	150
35	207
36	204
37	243
38	297
39	313
40	313
41	347
42	339
43	343
44	389
45	424
46	542
47	601
48	657
49	780
50	829
51	812
52	783
53	726
54	806
55	843
56	960
57	1115
58	1184
59	1385
60	1441
61	1401
62	1174
63	1194
64	1167
65	1276
66	1288
67	1395
68	1661
69	2106
70	2549
71	2262
72	1840
73	1690
74	1621
75	1817
76	1875
77	2131
78	2541
79	3584
80	4708
81	4821
82	3614
83	2546
84	2386
85	2326
86	2434
87	2691
88	3062
89	4252
90	5851
91	7268
92	7192
93	5456
94	4229
95	4012
96	4076
97	4864
98	5458
99	6674
100	7753
101	8580
102	8407
103	8237
104	7317
105	6676
106	6849
107	7256
108	7829
109	8850
110	10333
111	11593
112	11446
113	9579
114	8364
115	8187
116	8570
117	9171
118	10026
119	11001
120	13610
121	17452
122	19998
123	18972
124	14795
125	12253
126	11743
127	12653
128	14215
129	16431
130	19961
131	25137
132	32734
133	39210
134	40313
135	35615
136	32814
137	35158
138	41164
139	50393
140	61155
141	68330
142	71495
143	71407
144	72374
145	72737
146	72623
147	73786
148	77864
149	83812
150	90552
151	98346
152	104642
153	105063
154	102458
155	104343
156	111676
157	122925
158	137481
159	152541
160	163249
161	171535
162	179538
163	196335
164	221674
165	243692
166	250169
167	246052
168	237151
169	224785
170	209676
171	194060
172	182057
173	173796
174	169078
175	162624
176	155753
177	145421
178	132674
179	120808
180	109683
181	99090
182	89958
183	82368
184	76459
185	71869
186	67890
187	64086
188	60078
189	56004
190	51923
191	47117
192	42635
193	39178
194	35976
195	33539
196	31436
197	29902
198	28809
199	27175
200	25593
201	23838
202	22109
203	20536
204	18802
205	17396
206	16228
207	15242
208	14290
209	13790
210	13028
211	12281
212	11092
213	10001
214	9265
215	8620
216	8027
217	7362
218	6913
219	6533
220	6275
221	5741
222	5231
223	4878
224	4586
225	4045
226	3707
227	3582
228	3327
229	3350
230	2947
231	2755
232	2619
233	2497
234	2277
235	2103
236	1901
237	1813
238	1827
239	1759
240	1754
241	1729
242	1653
243	1675
244	1540
245	1479
246	1493
247	1490
248	1446
249	1383
250	1362
251	1409
252	1325
253	1263
254	1241
255	1271
256	1233
257	1168
258	1200
259	1173
260	1181
261	1142
262	1201
263	1151
264	1166
265	1102
266	1127
267	1076
268	1140
269	1175
270	1206
271	1269
272	1229
273	1356
274	1341
275	1328
276	1349
277	1386
278	1442
279	1551
280	1633
281	1782
282	1942
283	1977
284	2047
285	2004
286	2069
287	2280
288	2503
289	2590
290	2759
291	2909
292	2947
293	3219
294	3328
295	3538
296	3618
297	4058
298	4300
299	4455
300	4624
301	4844
302	4926
303	5070
304	5272
305	5520
306	5827
307	5894
308	6353
309	6490
310	6668
311	6608
312	7018
313	6837
314	6789
315	7089
316	7025
317	7001
318	7088
319	7083
320	7030
321	7028
322	7080
323	6936
324	6991
325	6660
326	6649
327	6490
328	6482
329	6291
330	6256
331	6183
332	6200
333	6048
334	6025
335	5916
336	5663
337	5416
338	5424
339	5250
340	5270
341	5190
342	5076
343	5030
344	5091
345	4863
346	4875
347	4695
348	4739
349	4511
350	4543
351	4370
352	4320
353	4228
354	4240
355	4125
356	4184
357	4051
358	3965
359	3841
360	3773
361	3769
362	3730
363	3666
364	3447
365	3367
366	3255
367	3211
368	3201
369	3160
370	2994
371	2814
372	2860
373	2747
374	2647
375	2576
376	2423
377	2368
378	2234
379	2225
380	2231
381	2023
382	1970
383	1916
384	1936
385	1824
386	1703
387	1600
388	1624
389	1541
390	1447
391	1417
392	1379
393	1317
394	1246
395	1181
396	1162
397	1105
398	1061
399	1016
400	953
401	926
402	849
403	836
404	810
405	752
406	766
407	704
408	631
409	659
410	660
411	567
412	552
413	541
414	500
415	521
416	518
417	475
418	476
419	407
420	402
421	388
422	414
423	379
424	348
425	352
426	370
427	313
428	353
429	325
430	337
431	325
432	311
433	296
434	314
435	308
436	295
437	285
438	254
439	317
440	254
441	294
442	252
443	287
444	279
445	296
446	264
447	270
448	250
449	273
450	276
451	268
452	274
453	270
454	277
455	316
456	313
457	317
458	301
459	286
460	267
461	310
462	304
463	298
464	296
465	290
466	309
467	292
468	319
469	333
470	366
471	348
472	301
473	316
474	315
475	278
476	280
477	316
478	320
479	323
480	334
481	312
482	343
483	323
484	330
485	327
486	319
487	329
488	327
489	349
490	331
491	358
492	359
493	344
494	310
495	311
496	341
497	336
498	318
499	324
500	307
501	305
502	304
503	310
504	297
505	300
506	318
507	287
508	326
509	295
510	290
511	289
512	299
513	313
514	275
515	324
516	314
517	332
518	330
519	314
520	287
521	307
522	280
523	299
524	337
525	295
526	283
527	307
528	286
529	280
530	245
531	303
532	292
533	278
534	278
535	314
536	267
537	291
538	260
539	276
540	283
541	272
542	289
543	254
544	265
545	288
546	246
547	240
548	261
549	247
550	254
551	250
552	245
553	257
554	257
555	242
556	236
557	267
558	264
559	231
560	258
561	213
562	230
563	266
564	216
565	231
566	225
567	230
568	210
569	203
570	185
571	207
572	202
573	199
574	202
575	189
576	208
577	156
578	163
579	199
580	176
581	175
582	174
583	187
584	183
585	196
586	158
587	158
588	157
589	152
590	135
591	114
592	127
593	139
594	133
595	142
596	119
597	124
598	97
599	104
600	123
601	119
602	114
603	112
604	98
605	98
606	115
607	101
608	100
609	80
610	98
611	88
612	82
613	92
614	84
615	80
616	82
617	69
618	84
619	79
620	68
621	83
622	62
623	75
624	58
625	76
626	73
627	77
628	68
629	79
630	60
631	62
632	68
633	57
634	77
635	47
636	54
637	64
638	49
639	57
640	50
641	34
642	41
643	54
644	54
645	48
646	56
647	45
