## htsjdk.samtools.metrics.StringHeader
# CollectInsertSizeMetrics HISTOGRAM_FILE=bam_files/sample5.mrkdup.BL.filtered_hist.pdf HISTOGRAM_WIDTH=1000 MINIMUM_PCT=0.5 INPUT=bam_files/sample5.mrkdup.BL.filtered.bam OUTPUT=bam_files/sample5.mrkdup.BL.filtered_inserts.txt TMP_DIR=[tmp]    DEVIATIONS=10.0 METRIC_ACCUMULATION_LEVEL=[ALL_READS] INCLUDE_DUPLICATES=false ASSUME_SORTED=true STOP_AFTER=0 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Tue Oct 20 23:38:00 BST 2020

## METRICS CLASS	picard.analysis.InsertSizeMetrics
MEDIAN_INSERT_SIZE	MODE_INSERT_SIZE	MEDIAN_ABSOLUTE_DEVIATION	MIN_INSERT_SIZE	MAX_INSERT_SIZE	MEAN_INSERT_SIZE	STANDARD_DEVIATION	READ_PAIRS	PAIR_ORIENTATION	WIDTH_OF_10_PERCENT	WIDTH_OF_20_PERCENT	WIDTH_OF_30_PERCENT	WIDTH_OF_40_PERCENT	WIDTH_OF_50_PERCENT	WIDTH_OF_60_PERCENT	WIDTH_OF_70_PERCENT	WIDTH_OF_80_PERCENT	WIDTH_OF_90_PERCENT	WIDTH_OF_95_PERCENT	WIDTH_OF_99_PERCENT	SAMPLE	LIBRARY	READ_GROUP
168	166	15	2	225156226	185.071349	65.335857	9899306	FR	5	9	15	21	31	41	57	85	205	319	561			

## HISTOGRAM	java.lang.Integer
insert_size	All_Reads.fr_count
2	1
3	2
4	3
7	3
9	1
10	1
11	3
12	3
13	3
14	2
15	1
16	6
17	7
18	5
19	2
20	3
21	5
22	3
23	3
24	2
25	4
26	4
27	5
28	3
29	4
30	17
31	28
32	25
33	22
34	26
35	36
36	35
37	39
38	43
39	43
40	45
41	60
42	61
43	74
44	93
45	121
46	120
47	145
48	169
49	211
50	245
51	286
52	238
53	276
54	328
55	356
56	419
57	485
58	556
59	606
60	686
61	741
62	781
63	774
64	838
65	955
66	930
67	1011
68	1205
69	1389
70	1597
71	1636
72	1555
73	1551
74	1642
75	1733
76	1844
77	1948
78	2130
79	2575
80	3039
81	3118
82	2586
83	2441
84	2547
85	2610
86	2817
87	2967
88	3227
89	3830
90	4701
91	5473
92	5745
93	5079
94	4574
95	4588
96	4890
97	5298
98	5874
99	6407
100	7275
101	7746
102	8047
103	8049
104	7771
105	7786
106	8083
107	8519
108	9046
109	9729
110	10407
111	11457
112	11578
113	10823
114	10171
115	10575
116	11588
117	12478
118	13421
119	14397
120	16570
121	19815
122	22655
123	22776
124	19901
125	18748
126	19043
127	20388
128	22746
129	24648
130	28153
131	33826
132	41330
133	48543
134	50668
135	47708
136	45495
137	48197
138	54790
139	63524
140	73213
141	79728
142	82532
143	82748
144	83908
145	84809
146	85011
147	87185
148	91970
149	98941
150	106560
151	114049
152	120519
153	120015
154	118032
155	119674
156	127051
157	139428
158	153424
159	168222
160	177568
161	185538
162	195734
163	214050
164	242940
165	267295
166	271504
167	260633
168	243920
169	226323
170	206604
171	189739
172	174337
173	166330
174	158663
175	153028
176	144352
177	133796
178	123436
179	111556
180	100578
181	91703
182	83721
183	77318
184	73015
185	69093
186	65205
187	62709
188	59754
189	56330
190	52816
191	48450
192	44977
193	41168
194	38975
195	36613
196	35342
197	33871
198	32939
199	31450
200	30482
201	28726
202	27418
203	25323
204	23750
205	22462
206	21322
207	20329
208	19657
209	19048
210	18177
211	17485
212	16424
213	15630
214	14549
215	14043
216	13195
217	12429
218	12242
219	11728
220	11539
221	11270
222	10851
223	10523
224	10135
225	9552
226	9302
227	9054
228	8864
229	8897
230	8906
231	8854
232	8903
233	8847
234	8632
235	8424
236	8326
237	8053
238	8181
239	8106
240	8235
241	8322
242	8509
243	8386
244	8526
245	8201
246	8193
247	8057
248	7940
249	7887
250	7865
251	7895
252	8104
253	8166
254	8170
255	8347
256	8107
257	8097
258	7919
259	7715
260	7536
261	7488
262	7774
263	7534
264	7771
265	7883
266	7785
267	7582
268	7722
269	7652
270	7559
271	7411
272	7550
273	7642
274	8054
275	7289
276	7224
277	7221
278	7486
279	7353
280	7373
281	7467
282	7491
283	7589
284	7526
285	7446
286	7603
287	7743
288	7961
289	8198
290	8270
291	8223
292	8450
293	8353
294	8396
295	8635
296	8752
297	8921
298	9210
299	9718
300	9657
301	9684
302	9647
303	9816
304	9688
305	9770
306	10030
307	10067
308	9931
309	10104
310	9947
311	10024
312	9863
313	9794
314	9563
315	9539
316	9313
317	9221
318	9244
319	8807
320	8602
321	8726
322	8232
323	8134
324	8094
325	7823
326	7665
327	7353
328	7232
329	7247
330	7079
331	6997
332	6843
333	6672
334	6575
335	6398
336	6378
337	6135
338	5936
339	5842
340	5770
341	5871
342	5687
343	5588
344	5587
345	5508
346	5431
347	5321
348	5149
349	5188
350	5124
351	5085
352	5034
353	4897
354	4778
355	4679
356	4642
357	4614
358	4636
359	4509
360	4546
361	4402
362	4377
363	4317
364	4147
365	4214
366	4129
367	4134
368	4026
369	3863
370	3789
371	3842
372	3753
373	3733
374	3744
375	3553
376	3437
377	3452
378	3311
379	3263
380	3225
381	3219
382	3191
383	3149
384	3061
385	2855
386	2878
387	2852
388	2768
389	2845
390	2535
391	2724
392	2642
393	2604
394	2477
395	2408
396	2339
397	2379
398	2238
399	2256
400	2296
401	2182
402	2144
403	2122
404	2117
405	2018
406	2017
407	1943
408	2015
409	1913
410	1910
411	1784
412	1804
413	1847
414	1776
415	1666
416	1664
417	1705
418	1572
419	1635
420	1554
421	1550
422	1482
423	1512
424	1510
425	1475
426	1499
427	1441
428	1455
429	1367
430	1429
431	1364
432	1382
433	1328
434	1337
435	1306
436	1229
437	1296
438	1216
439	1209
440	1254
441	1236
442	1197
443	1177
444	1157
445	1136
446	1144
447	1096
448	1176
449	1138
450	1074
451	1087
452	991
453	1083
454	1052
455	1073
456	1067
457	1018
458	965
459	959
460	928
461	995
462	955
463	931
464	874
465	969
466	883
467	899
468	871
469	910
470	847
471	818
472	786
473	886
474	829
475	797
476	760
477	767
478	804
479	768
480	776
481	757
482	730
483	726
484	705
485	695
486	653
487	689
488	693
489	695
490	684
491	669
492	638
493	674
494	657
495	656
496	615
497	652
498	619
499	600
500	604
501	610
502	610
503	567
504	602
505	582
506	546
507	549
508	623
509	572
510	529
511	582
512	513
513	544
514	557
515	540
516	529
517	517
518	518
519	517
520	498
521	539
522	511
523	501
524	508
525	483
526	490
527	485
528	498
529	475
530	477
531	537
532	441
533	476
534	439
535	493
536	477
537	429
538	459
539	460
540	462
541	467
542	441
543	449
544	469
545	429
546	403
547	405
548	428
549	412
550	419
551	413
552	382
553	407
554	396
555	373
556	408
557	402
558	364
559	404
560	356
561	361
562	368
563	369
564	374
565	362
566	332
567	328
568	301
569	330
570	354
571	355
572	318
573	343
574	286
575	311
576	308
577	272
578	299
579	271
580	276
581	281
582	276
583	275
584	268
585	271
586	257
587	236
588	223
589	223
590	224
591	208
592	228
593	239
594	199
595	230
596	203
597	208
598	210
599	224
600	205
601	178
602	194
603	198
604	202
605	180
606	170
607	163
608	170
609	171
610	185
611	151
612	168
613	163
614	173
615	170
616	132
617	140
618	150
619	126
620	136
621	121
622	133
623	138
624	123
625	110
626	130
627	129
628	129
629	108
630	102
631	109
632	98
633	105
634	100
635	117
636	117
637	101
638	94
639	108
640	99
641	86
642	109
643	99
644	94
645	98
646	80
647	71
648	97
649	66
650	86
651	91
652	76
653	85
654	85
655	80
656	78
657	88
658	80
659	69
660	80
661	67
662	72
663	69
664	79
665	67
666	67
667	64
668	58
669	55
670	56
671	68
672	57
673	60
674	71
675	65
676	58
677	59
678	69
679	70
680	62
681	68
682	51
683	62
684	73
685	49
686	49
687	52
688	45
689	61
690	42
691	52
692	57
693	57
694	62
695	64
696	48
697	45
698	52
699	51
700	47
701	43
702	45
703	48
704	44
705	54
706	45
707	52
708	50
709	52
710	35
711	40
712	35
713	53
714	50
715	57
716	42
717	44
718	43
719	45
720	55
721	44
722	41
723	38
724	47
725	48
726	25
727	29
728	35
729	45
730	36
731	44
732	45
733	45
734	33
735	55
736	38
737	44
738	39
739	37
740	39
741	42
742	33
743	43
744	28
745	41
746	51
747	23
748	38
749	33
750	36
751	25
752	26
753	36
754	22
755	36
756	29
757	33
758	35
759	39
760	31
761	36
762	30
763	24
764	26
765	19
766	21
767	36
768	31
769	25
770	21
771	26
772	23
773	20
774	20
775	32
776	19
777	23
778	16
779	13
780	23
781	16
782	14
783	27
784	24
785	16
786	12
787	23
788	20
789	14
790	18
791	12
792	14
793	15
794	26
795	14
796	14
797	14
798	11
799	13
800	13
801	18
802	17
803	5
804	16
805	9
806	13
807	9
808	12
809	9
810	16
811	20
812	16
813	14
814	11
815	12
816	15
817	8
818	15
819	15
820	11
821	10
822	9
823	4
824	9
825	7
826	7
827	6
828	6
829	6
830	5
831	8
832	11
833	5
834	10
835	7
836	7
837	8
838	9
839	14
840	6
841	9
842	14
843	11
844	6
845	7
846	3
847	7
848	5
849	2
850	9
851	12
852	5
853	5
854	6
855	6
856	7
857	4
858	5
859	6
860	11
861	13
862	7
863	5
864	3
865	1
866	7
867	5
868	5
869	4
870	9
871	3
872	5
873	5
874	10
875	6
876	9
877	5
878	8
879	6
880	5
881	3
882	6
883	6
884	6
885	3
886	4
887	7
888	3
889	5
890	3
891	5
892	3
893	5
894	4
895	4
896	2
897	5
898	3
899	6
900	3
901	3
902	4
903	3
904	4
905	6
906	3
907	5
908	3
909	7
910	3
911	10
912	3
913	4
914	7
915	3
916	8
917	7
918	5
919	2
920	3
921	5
922	2
923	7
924	1
925	3
926	4
927	1
928	2
929	1
930	5
931	4
932	1
933	2
934	3
935	4
936	4
937	4
939	6
940	5
941	4
944	2
945	6
946	3
948	2
949	3
950	2
951	3
953	6
954	2
955	1
956	3
957	2
958	2
959	3
960	3
961	2
962	1
963	1
964	4
965	2
966	2
967	2
968	2
969	6
970	2
971	1
972	1
974	1
975	1
977	3
978	2
979	1
980	1
981	2
982	2
983	6
984	5
985	2
986	1
987	2
988	1
989	1
992	2
993	1
994	3
995	2
996	1
997	1
998	1

